Iteration	Posterior	Likelihood	Prior	clado_event_probs[1]	clado_event_probs[2]	dispersal_rate	extirpation_rate	p_allopatry	p_sympatry	r_morph
1165	-147.5238	-153.2043	5.680501	0.184803	0.815197	0.004343353	0.001630594	0.8151967	0.1848033	0.1167515
1166	-144.1055	-148.2508	4.145307	0.119363	0.880637	0.005130239	0.003513819	0.8806371	0.1193629	0.2676007
1167	-144.0112	-148.15	4.138729	0.119363	0.880637	0.007774949	0.001526902	0.8806371	0.1193629	0.2676007
1168	-144.3078	-147.3901	3.082355	0.113475	0.886525	0.006967239	0.001526902	0.8865245	0.1134755	0.3740458
1169	-143.8149	-147.5215	3.706639	0.113475	0.886525	0.006967239	0.0007724693	0.8865245	0.1134755	0.312372
1170	-149.2148	-151.8887	2.67395	0.206977	0.793023	0.01156673	0.01699152	0.793023	0.206977	0.3948223
1171	-146.0289	-149.1287	3.099804	0.206977	0.793023	0.005145951	0.008439469	0.793023	0.206977	0.3672097
1172	-146.9687	-150.8285	3.859841	0.206977	0.793023	0.00874139	0.01960962	0.793023	0.206977	0.2764404
1173	-144.4393	-148.4814	4.04211	0.111713	0.888287	0.00874139	0.001382734	0.8882874	0.1117126	0.2764404
1174	-149.1559	-152.8465	3.690638	0.248074	0.751926	0.00734405	0.03792724	0.7519261	0.2480739	0.2764404
1175	-145.0507	-149.0433	3.992533	0.248074	0.751926	0.005200329	2.784076e-05	0.7519261	0.2480739	0.2862941
1176	-145.2996	-147.2684	1.968829	0.0757298	0.92427	0.008299669	2.784076e-05	0.9242702	0.07572985	0.4855652
1177	-145.6993	-148.4334	2.734057	0.0757298	0.92427	0.009288011	0.007305814	0.9242702	0.07572985	0.400776
1178	-144.8212	-147.0541	2.232815	0.0757298	0.92427	0.007671084	0.0004968517	0.9242702	0.07572985	0.459326
1179	-144.945	-149.4865	4.54144	0.239212	0.760788	0.006850167	0.0004968517	0.7607883	0.2392117	0.2292845
1180	-147.3335	-152.7189	5.385463	0.239212	0.760788	0.005869312	0.009685085	0.7607883	0.2392117	0.1366748
1181	-146.3334	-149.0691	2.735699	0.204143	0.795857	0.005384374	0.009685085	0.7958571	0.2041429	0.4021362
1182	-144.9766	-147.7684	2.79179	0.152992	0.847008	0.006769087	0.002691238	0.8470078	0.1529922	0.4021362
1183	-147.0839	-149.7829	2.698985	0.101327	0.898673	0.004425943	0.01674885	0.8986727	0.1013273	0.3997022
1184	-143.4267	-147.7881	4.361366	0.101327	0.898673	0.005786529	0.0006896842	0.8986727	0.1013273	0.2481627
1185	-145.4116	-148.8867	3.475099	0.203904	0.796096	0.00821527	0.0006896842	0.7960963	0.2039037	0.3343607
1186	-143.8111	-147.2918	3.480701	0.0927938	0.907206	0.006438111	0.001906603	0.9072062	0.09279381	0.3343607
1187	-145.0483	-149.6828	4.634475	0.198048	0.801952	0.006887903	0.006434928	0.8019517	0.1980483	0.2140052
1188	-145.0894	-149.7616	4.672259	0.231264	0.768736	0.006887903	0.002656508	0.768736	0.231264	0.2140052
1189	-144.202	-147.6314	3.429352	0.0794712	0.920529	0.007539324	0.004723079	0.9205288	0.07947123	0.3355779
1190	-144.7491	-148.1457	3.396586	0.106139	0.893861	0.007539324	0.007999694	0.8938606	0.1061394	0.3355779
1191	-148.3774	-152.3562	3.978792	0.216224	0.783776	0.009458954	0.02981474	0.783776	0.216224	0.2536226
1192	-147.6813	-151.6782	3.996898	0.196287	0.803713	0.007648405	0.02981474	0.8037128	0.1962872	0.2536226
1193	-145.553	-148.9604	3.407386	0.105651	0.894349	0.00381333	0.00400586	0.8943489	0.1056511	0.3422178
1194	-146.1558	-149.5757	3.419893	0.204987	0.795013	0.00381333	0.002755183	0.7950134	0.2049866	0.3422178
1195	-143.8139	-148.5247	4.71077	0.133253	0.866747	0.006315041	0.00108616	0.8667472	0.1332528	0.2122973
1196	-146.9391	-148.5894	1.650289	0.0592987	0.940701	0.006315041	0.01792363	0.9407013	0.05929869	0.5015079
1197	-145.747	-147.4894	1.742438	0.0592987	0.940701	0.006313367	0.008710411	0.9407013	0.05929869	0.5015079
1198	-144.1203	-147.8033	3.683017	0.0430364	0.956964	0.007052475	0.008710411	0.9569636	0.04303643	0.306711
1199	-143.5889	-147.3189	3.730011	0.0430364	0.956964	0.006752318	0.004311199	0.9569636	0.04303643	0.306711
1200	-145.6788	-147.3389	1.660156	0.0430364	0.956964	0.004994075	0.004311199	0.9569636	0.04303643	0.5154546
1201	-144.6618	-149.4341	4.772257	0.0603279	0.939672	0.007379502	0.01154028	0.9396721	0.06032786	0.1946301
1202	-144.9079	-149.9841	5.076151	0.124847	0.875153	0.004556459	0.002968794	0.8751527	0.1248473	0.1756352
1203	-145.2835	-148.1677	2.884155	0.124847	0.875153	0.006050785	0.009162398	0.8751527	0.1248473	0.3871468
1204	-145.6732	-148.3106	2.637428	0.00194685	0.998053	0.006461296	0.01581505	0.9980531	0.001946855	0.4047564
1205	-146.3463	-147.3856	1.039263	0.00194685	0.998053	0.004686965	0.002973154	0.9980531	0.001946855	0.5791891
1206	-145.5934	-149.7	4.106582	0.0699423	0.930058	0.003992259	0.009783718	0.9300577	0.06994225	0.2663413
1207	-145.4676	-149.6707	4.203157	0.215679	0.784321	0.003992259	0.001031668	0.7843207	0.2156793	0.2654359
1208	-143.7574	-148.1031	4.34565	0.13824	0.86176	0.005933905	0.001031668	0.8617597	0.1382403	0.2492449
1209	-147.0439	-151.1584	4.114528	0.13824	0.86176	0.01014452	0.01993329	0.8617597	0.1382403	0.2492449
1210	-143.0624	-147.4004	4.338019	0.0161079	0.983892	0.00594897	0.001779747	0.9838921	0.01610792	0.2492449
1211	-143.7108	-147.0089	3.298154	0.0161079	0.983892	0.00541778	0.001779747	0.9838921	0.01610792	0.3537626
1212	-143.3491	-147.4494	4.100241	0.0161079	0.983892	0.00823597	0.0008310128	0.9838921	0.01610792	0.2716845
1213	-145.072	-148.8843	3.812285	0.179201	0.820799	0.00823597	0.002904813	0.820799	0.179201	0.2984062
1214	-145.3755	-149.6445	4.269084	0.0411708	0.958829	0.003705432	0.006067608	0.9588292	0.04117081	0.2540941
1215	-145.4703	-149.7812	4.310874	0.180588	0.819412	0.003760657	0.001833411	0.8194124	0.1805876	0.2540941
1216	-144.3641	-148.7814	4.417276	0.167206	0.832794	0.005661045	0.003794534	0.8327944	0.1672056	0.2395923
1217	-145.8277	-150.0982	4.270543	0.167206	0.832794	0.007163479	0.01696548	0.8327944	0.1672056	0.2395923
1218	-149.8983	-153.8629	3.96466	0.167206	0.832794	0.007163479	0.04755372	0.8327944	0.1672056	0.2395923
1219	-146.3317	-148.5263	2.194529	0.0683228	0.931677	0.005900677	0.01590439	0.9316772	0.06832283	0.4495176
1220	-144.5629	-146.8731	2.310228	0.0389879	0.961012	0.006713555	0.003521597	0.9610121	0.0389879	0.4495176
1221	-144.2926	-148.8746	4.58196	0.0389879	0.961012	0.007360039	0.01079233	0.9610121	0.0389879	0.2144272
1222	-143.7759	-146.8604	3.084463	0.0269243	0.973076	0.007360039	0.001695173	0.9730757	0.02692432	0.373274
1223	-148.8033	-152.5641	3.760855	0.0269243	0.973076	0.01418616	0.01006166	0.9730757	0.02692432	0.2904422
1224	-146.4621	-150.4932	4.031099	0.0269243	0.973076	0.01172143	0.01006166	0.9730757	0.02692432	0.2658826
1225	-144.62	-149.027	4.406942	0.0269243	0.973076	0.005350373	0.01194548	0.9730757	0.02692432	0.2327855
1226	-144.419	-147.5827	3.163667	0.017715	0.982285	0.009166366	0.001448634	0.982285	0.01771505	0.3637938
1227	-145.6866	-149.1049	3.418289	0.14256	0.85744	0.006458747	0.01523904	0.8574401	0.1425599	0.3272488
1228	-143.3464	-148.0577	4.711309	0.0174847	0.982515	0.006458747	0.003702765	0.9825153	0.01748474	0.2094831
1229	-144.7336	-146.9789	2.2453	0.0174847	0.982515	0.007015447	0.005225643	0.9825153	0.01748474	0.4540045
1230	-145.7258	-149.7508	4.024952	0.18672	0.81328	0.005635578	0.01356337	0.8132803	0.1867197	0.2690814
1231	-145.9935	-148.7622	2.76865	0.147499	0.852501	0.004164915	0.004583622	0.8525006	0.1474994	0.405162
1232	-149.7884	-150.2951	0.5066755	0.310061	0.689939	0.004164915	0.004583622	0.6899392	0.3100608	0.6313594
1233	-147.8036	-152.3278	4.524124	0.413183	0.586817	0.005133971	0.004583622	0.5868172	0.4131828	0.2286456
1234	-147.0592	-149.7636	2.704412	0.296918	0.703082	0.004970676	0.004583622	0.7030819	0.2969181	0.41078
1235	-149.2462	-150.9559	1.709641	0.296918	0.703082	0.004418594	0.01375584	0.7030819	0.2969181	0.5016369
1236	-149.4494	-151.094	1.644572	0.296918	0.703082	0.00917216	0.01550923	0.7030819	0.2969181	0.5016369
1237	-148.4975	-153.5967	5.099255	0.296918	0.703082	0.008854541	0.01550923	0.7030819	0.2969181	0.1564863
1238	-145.206	-150.4804	5.274391	0.159442	0.840558	0.005025946	0.001824226	0.8405577	0.1594423	0.1564863
1239	-146.2869	-149.3892	3.102266	0.159442	0.840558	0.007827096	0.01598956	0.8405577	0.1594423	0.3567323
1240	-145.2584	-148.4645	3.206149	0.159442	0.840558	0.007827096	0.005601269	0.8405577	0.1594423	0.3567323
1241	-146.1941	-149.7335	3.539382	0.159442	0.840558	0.005208061	0.01607576	0.8405577	0.1594423	0.3155535
1242	-146.0826	-149.5333	3.450761	0.059437	0.940563	0.009070766	0.01924748	0.940563	0.05943697	0.3173812
1243	-144.3755	-148.8521	4.476606	0.0143065	0.985693	0.006297615	0.01239294	0.9856935	0.01430653	0.2244244
1244	-143.2677	-147.8767	4.609027	0.0709561	0.929044	0.005421243	2.724935e-05	0.9290439	0.07095606	0.2244244
1245	-144.7124	-148.673	3.960599	0.0271522	0.972848	0.004623543	0.008618166	0.9728478	0.02715217	0.2814739
1246	-145.731	-149.6971	3.96611	0.135262	0.864738	0.004072506	0.008618166	0.8647376	0.1352624	0.2814739
1247	-145.8989	-149.764	3.865142	0.135262	0.864738	0.009077603	0.01370981	0.8647376	0.1352624	0.2814739
1248	-144.3091	-148.2897	3.980662	0.135262	0.864738	0.007553732	0.003681666	0.8647376	0.1352624	0.2814739
1249	-143.8275	-148.1113	4.283844	0.0979732	0.902027	0.007553732	0.002886192	0.9020268	0.09797318	0.2519512
1250	-143.6588	-147.692	4.033257	0.00200383	0.997996	0.005106299	0.003200742	0.9979962	0.00200383	0.2791428
1251	-145.1958	-149.0543	3.85849	0.00200383	0.997996	0.00830198	0.01748176	0.9979962	0.00200383	0.2791428
1252	-144.8841	-147.8646	2.980525	0.117706	0.882294	0.007718467	0.004367235	0.8822936	0.1177064	0.3806374
1253	-146.5182	-149.496	2.977773	0.251664	0.748336	0.00811212	0.004248798	0.7483357	0.2516643	0.3806374
1254	-146.1809	-149.157	2.976063	0.251664	0.748336	0.006826344	0.005705554	0.7483357	0.2516643	0.3806374
1255	-143.7395	-147.8601	4.120587	0.132298	0.867702	0.006892661	0.0001634581	0.8677018	0.1322982	0.2716607
1256	-144.1026	-148.4911	4.388564	0.0695535	0.930447	0.004453199	0.002683605	0.9304465	0.0695535	0.2447823
1257	-144.1737	-147.7636	3.589861	0.0146591	0.985341	0.009114271	0.002683605	0.9853409	0.01465908	0.3199916
1258	-145.883	-148.7291	2.846071	0.0897645	0.910235	0.008471127	0.01360072	0.9102355	0.08976454	0.3840965
1259	-147.2341	-150.0503	2.81624	0.0897645	0.910235	0.009643314	0.02159804	0.9102355	0.08976454	0.3779102
1260	-145.8398	-150.5662	4.726449	0.0219063	0.978094	0.007182008	0.02159804	0.9780937	0.02190627	0.1893506
1261	-143.3922	-148.3603	4.968115	0.0219063	0.978094	0.007182008	0.001192717	0.9780937	0.02190627	0.1855893
1262	-143.4483	-148.4164	4.968115	0.0333089	0.966691	0.007182008	0.001192717	0.9666911	0.03330887	0.1855893
1263	-144.4702	-149.939	5.468768	0.0333089	0.966691	0.006516586	1.490225e-05	0.9666911	0.03330887	0.1373673
1264	-143.5905	-146.8122	3.221685	0.0333089	0.966691	0.005893104	0.00116519	0.9666911	0.03330887	0.3615487
1265	-143.5536	-146.784	3.230423	0.0333089	0.966691	0.005705755	0.000478764	0.9666911	0.03330887	0.3615487
1266	-145.2926	-150.4398	5.147188	0.0741146	0.925885	0.003633168	3.536677e-05	0.9258854	0.07411462	0.1723882
1267	-145.768	-151.4408	5.672805	0.0268887	0.973111	0.007363502	0.0007251617	0.9731113	0.02688866	0.1154063
1268	-146.7276	-150.6899	3.962313	0.0268887	0.973111	0.007363502	0.0299966	0.9731113	0.02688866	0.2571842
1269	-144.8234	-149.7644	4.940964	0.175116	0.824884	0.007363502	0.002476104	0.8248843	0.1751157	0.1868395
1270	-145.1804	-149.7187	4.538376	0.217032	0.782968	0.007884247	0.002167068	0.7829676	0.2170324	0.2268866
1271	-145.7931	-150.8687	5.075615	0.217032	0.782968	0.007433213	0.004986442	0.7829676	0.2170324	0.1707944
1272	-147.1602	-151.8721	4.711878	0.217032	0.782968	0.008956022	0.01738737	0.7829676	0.2170324	0.1932443
1273	-148.7088	-153.3371	4.628299	0.198735	0.801265	0.01059186	0.02605292	0.8012655	0.1987345	0.1913008
1274	-147.256	-151.4626	4.20656	0.207061	0.792939	0.006993779	0.02605292	0.7929391	0.2070609	0.2370729
1275	-149.0059	-152.011	3.005124	0.261027	0.738973	0.009795657	0.02562422	0.7389728	0.2610272	0.3548432
1276	-146.4549	-151.198	4.74313	0.261027	0.738973	0.0059676	0.01247069	0.7389728	0.2610272	0.1980243
1277	-146.4049	-149.2497	2.844837	0.261622	0.738378	0.005103659	0.004191821	0.738378	0.261622	0.3969964
1278	-144.6702	-148.3505	3.680235	0.108301	0.891699	0.007900859	0.007591013	0.8916989	0.1083011	0.3072601
1279	-143.9593	-148.0442	4.08486	0.00527559	0.994724	0.007363345	0.009393999	0.9947244	0.005275589	0.2655322
1280	-143.5361	-147.0732	3.537122	0.00527559	0.994724	0.007658259	0.002623748	0.9947244	0.005275589	0.3267813
1281	-143.9638	-147.5481	3.584244	0.00527559	0.994724	0.004611828	0.0009579935	0.9947244	0.005275589	0.3267813
1282	-145.0954	-148.5893	3.493943	0.00953107	0.990469	0.004701855	0.009898058	0.9904689	0.009531066	0.3267813
1283	-145.9345	-149.2296	3.295049	0.138106	0.861894	0.003647421	0.003045215	0.8618943	0.1381057	0.354578
1284	-143.5919	-146.8587	3.266777	0.00861237	0.991388	0.006832725	0.002687144	0.9913876	0.008612369	0.354578
1285	-144.0962	-147.3783	3.282103	0.0748558	0.925144	0.00530011	0.002687144	0.9251442	0.07485576	0.354578
1286	-145.1452	-148.6694	3.524128	0.00465933	0.995341	0.01076209	0.0002808564	0.9953407	0.004659331	0.3273198
1287	-146.5565	-148.8877	2.331272	0.118323	0.881677	0.009852106	0.003573985	0.8816769	0.1183231	0.4442223
1288	-144.7542	-148.2333	3.479082	0.0931742	0.906826	0.004054118	0.0009421222	0.9068258	0.09317418	0.3378711
1289	-143.5561	-146.9978	3.441678	0.0230278	0.976972	0.007794538	0.0009421222	0.9769722	0.02302777	0.3378711
1290	-143.5964	-148.3391	4.742737	0.0731963	0.926804	0.007627403	0.0009421222	0.9268037	0.07319625	0.2079323
1291	-144.9995	-148.1176	3.118094	0.179857	0.820143	0.007437239	0.0003087021	0.8201427	0.1798573	0.3712202
1292	-145.8473	-147.8942	2.046906	0.179857	0.820143	0.007245372	0.0003834421	0.8201427	0.1798573	0.4784561
1293	-145.0959	-149.1946	4.098698	0.234867	0.765133	0.007245372	0.001438204	0.7651331	0.2348669	0.2722222
1294	-145.2818	-148.6009	3.319154	0.210181	0.789819	0.004672446	0.0005689444	0.789819	0.210181	0.3536188
1295	-145.0874	-149.6557	4.568277	0.234981	0.765019	0.007451319	0.0002281361	0.7650186	0.2349814	0.2262684
1296	-147.4015	-148.8743	1.472876	0.134752	0.865248	0.003757776	0.003566377	0.865248	0.134752	0.5361638
1297	-145.4408	-148.7196	3.278805	0.134752	0.865248	0.005667487	0.0117081	0.865248	0.134752	0.3455194
1298	-146.1347	-147.5571	1.422366	0.114215	0.885785	0.007532299	0.004033305	0.8857852	0.1142148	0.5369733
1299	-143.8733	-147.9594	4.086122	0.0283388	0.971661	0.008602464	0.004033305	0.9716612	0.02833877	0.2695276
1300	-145.622	-147.2535	1.631518	0.0283388	0.971661	0.005019967	0.004033305	0.9716612	0.02833877	0.5185705
1301	-145.5883	-149.1968	3.60845	0.0283388	0.971661	0.003916472	0.007940335	0.9716612	0.02833877	0.3180737
1302	-144.2072	-148.9785	4.771234	0.0283388	0.971661	0.005444552	0.007940335	0.9716612	0.02833877	0.2002672
1303	-145.2129	-148.7724	3.55955	0.191138	0.808862	0.005040188	0.004985615	0.8088625	0.1911375	0.3247947
1304	-147.8051	-151.1302	3.325108	0.163795	0.836205	0.009976076	0.02349396	0.8362046	0.1637954	0.3247947
1305	-147.3957	-152.6382	5.24253	0.080597	0.919403	0.005193992	0.01973624	0.919403	0.08059704	0.1415923
1306	-147.2035	-152.653	5.449518	0.228961	0.771039	0.00838743	0.001838042	0.7710392	0.2289608	0.1355983
1307	-143.339	-147.8715	4.532473	0.0520949	0.947905	0.005474517	0.001838042	0.9479051	0.05209492	0.2302156
1308	-147.3001	-148.4099	1.109781	0.093168	0.906832	0.009786499	0.002079016	0.906832	0.09316798	0.5679319
1309	-145.3501	-150.0182	4.668176	0.0437014	0.956299	0.009786499	0.01042556	0.9562986	0.04370137	0.2037459
1310	-145.6783	-148.4723	2.793935	0.183554	0.816446	0.006674734	0.007200473	0.8164464	0.1835536	0.3975068
1311	-144.7031	-147.4401	2.736971	0.0607221	0.939278	0.00640838	0.007200473	0.9392779	0.0607221	0.4034695
1312	-144.0822	-147.5584	3.476179	0.000996396	0.999004	0.007833874	0.007200473	0.9990036	0.0009963962	0.3281233
1313	-144.5217	-147.9534	3.43163	0.000996396	0.999004	0.009471101	0.003998522	0.9990036	0.0009963962	0.3341429
1314	-144.0107	-147.6578	3.647143	0.0843788	0.915621	0.007443385	0.003998522	0.9156212	0.08437878	0.3146194
1315	-144.4853	-148.1817	3.696338	0.108005	0.891995	0.008348079	0.003327828	0.8919947	0.1080053	0.3094658
1316	-143.8464	-147.7197	3.873334	0.108005	0.891995	0.007424384	0.001235708	0.8919947	0.1080053	0.294782
1317	-146.1956	-148.021	1.825417	0.0946668	0.905333	0.00403837	0.001235708	0.9053332	0.09466684	0.5029597
1318	-144.6116	-147.4888	2.877199	0.0946668	0.905333	0.006466509	0.005269846	0.9053332	0.09466684	0.3913193
1319	-144.8053	-147.6991	2.893778	0.0239898	0.97601	0.004808553	0.005269846	0.9760102	0.02398979	0.3913193
1320	-144.7062	-149.8762	5.169993	0.0705367	0.929463	0.007675566	0.005269846	0.9294633	0.07053673	0.1608308
1321	-146.2209	-148.8118	2.590939	0.0705367	0.929463	0.005373907	0.01599017	0.9294633	0.07053673	0.4103176
1322	-143.3122	-147.7263	4.41409	0.0262497	0.97375	0.007159672	0.003685426	0.9737503	0.02624973	0.2385214
1323	-145.378	-149.2413	3.863288	0.0262497	0.97375	0.007159672	0.02005084	0.9737503	0.02624973	0.2772362
1324	-144.3537	-149.1464	4.792651	0.160651	0.839349	0.005233035	0.001901378	0.839349	0.160651	0.204376
1325	-145.7121	-150.1581	4.446088	0.183019	0.816981	0.009541568	0.001282215	0.8169806	0.1830194	0.2353429
1326	-147.8568	-149.6739	1.817148	0.271754	0.728246	0.008533478	0.0002399308	0.7282463	0.2717537	0.5002873
1327	-146.0529	-151.1664	5.113533	0.156184	0.843816	0.009060663	0.005349513	0.8438158	0.1561842	0.1650121
1328	-145.6405	-148.2734	2.63293	0.156184	0.843816	0.008210504	0.002789963	0.8438158	0.1561842	0.416482
1329	-143.4906	-147.9357	4.445117	0.0154992	0.984501	0.006870551	0.005823885	0.9845008	0.0154992	0.2335694
1330	-143.2941	-146.7051	3.410955	0.0154992	0.984501	0.006710584	0.0006924415	0.9845008	0.0154992	0.342277
1331	-145.6362	-148.916	3.279817	0.0918918	0.908108	0.005461852	0.01505503	0.9081082	0.09189176	0.342277
1332	-144.0732	-147.5024	3.429217	0.0918918	0.908108	0.007766682	0.00109641	0.9081082	0.09189176	0.3389907
1333	-145.5873	-149.3316	3.74433	0.0918918	0.908108	0.007211313	0.01890327	0.9081082	0.09189176	0.2902279
1334	-146.7177	-150.4029	3.685104	0.0918918	0.908108	0.005908588	0.02612857	0.9081082	0.09189176	0.2902279
1335	-143.5888	-147.4831	3.894275	0.0918918	0.908108	0.005938711	0.001927887	0.9081082	0.09189176	0.2934814
1336	-144.6453	-148.53	3.884627	0.0769175	0.923083	0.004294093	0.004537326	0.9230825	0.07691749	0.2934814
1337	-144.4396	-148.4225	3.982904	0.0907541	0.909246	0.006060251	0.009969406	0.9092459	0.09075408	0.2764555
1338	-145.0507	-148.99	3.939262	0.115833	0.884167	0.006551249	0.01384255	0.8841673	0.1158327	0.2764555
1339	-143.7147	-148.154	4.43932	0.0169801	0.98302	0.008719132	0.002594033	0.9830199	0.01698006	0.2355304
1340	-143.6209	-147.0522	3.431374	0.0169801	0.98302	0.007585007	0.002594033	0.9830199	0.01698006	0.3374591
1341	-147.2049	-150.2165	3.011588	0.069708	0.930292	0.01050907	0.01929647	0.930292	0.06970797	0.3598112
1342	-145.8215	-147.0994	1.277905	0.0230832	0.976917	0.008473889	0.002565997	0.9769168	0.02308323	0.5519452
1343	-144.1488	-147.0507	2.901829	0.0230832	0.976917	0.007924023	0.002565997	0.9769168	0.02308323	0.3901026
1344	-144.4966	-147.3917	2.895032	0.0230832	0.976917	0.008733336	0.002436461	0.9769168	0.02308323	0.3901026
1345	-144.1254	-146.8374	2.712038	0.0434952	0.956505	0.006609168	0.002436461	0.9565048	0.04349518	0.4105261
1346	-144.2208	-146.9328	2.712038	0.0594885	0.940511	0.006609168	0.002436461	0.9405115	0.05948853	0.4105261
1347	-143.301	-147.5095	4.208449	0.0594885	0.940511	0.006609168	0.002436461	0.9405115	0.05948853	0.260885
1348	-145.8483	-149.9283	4.079989	0.180389	0.819611	0.008113908	0.01377774	0.8196107	0.1803893	0.260885
1349	-144.7681	-149.0117	4.243575	0.0447323	0.955268	0.008113908	0.01377774	0.9552677	0.04473227	0.2445264
1350	-147.3704	-149.5042	2.133812	0.0402314	0.959769	0.01070097	0.01377774	0.9597686	0.04023136	0.4529156
1351	-146.9217	-149.1186	2.196925	0.0280014	0.971999	0.004389722	0.01377774	0.9719986	0.02800139	0.4529156
1352	-145.4604	-147.6596	2.199164	0.0280014	0.971999	0.007685772	0.01025773	0.9719986	0.02800139	0.4529156
1353	-143.7259	-147.8294	4.103506	0.0572817	0.942718	0.007238896	0.005601244	0.9427183	0.0572817	0.2675848
1354	-146.5043	-147.1325	0.6281285	0.0572817	0.942718	0.007238896	0.005601244	0.9427183	0.0572817	0.6151225
1355	-148.866	-149.4375	0.5714682	0.219353	0.780647	0.005331722	0.01317445	0.7806474	0.2193526	0.6151225
1356	-146.6084	-151.4778	4.869413	0.222002	0.777998	0.008123861	0.01317445	0.7779982	0.2220018	0.182536
1357	-145.6224	-150.5392	4.916746	0.144832	0.855168	0.006864373	0.01317445	0.8551677	0.1448323	0.1790621
1358	-147.6643	-152.6394	4.975119	0.150027	0.849973	0.003527336	0.01317445	0.8499733	0.1500267	0.1765619
1359	-146.0708	-147.6399	1.569134	0.130144	0.869856	0.006103936	0.005340153	0.869856	0.130144	0.522418
1360	-143.6764	-147.6106	3.934147	0.0216882	0.978312	0.008274997	0.003348677	0.9783118	0.02168823	0.2857371
1361	-144.5683	-147.9	3.331681	0.0216882	0.978312	0.006472941	0.01135286	0.9783118	0.02168823	0.3397817
1362	-145.5943	-148.9828	3.388566	0.0465619	0.953438	0.009177978	0.0144949	0.9534381	0.04656189	0.3282461
1363	-144.3767	-148.5149	4.138239	0.0322474	0.967753	0.00774804	0.01175135	0.9677526	0.03224745	0.2574522
1364	-145.157	-147.7494	2.592372	0.0137606	0.986239	0.006987749	0.01175135	0.9862394	0.01376061	0.4127993
1365	-143.1595	-147.839	4.679535	0.0137606	0.986239	0.005776039	0.001600051	0.9862394	0.01376061	0.2154459
1366	-144.9658	-149.5078	4.542039	0.0927067	0.907293	0.006899264	0.0142265	0.9072933	0.09270675	0.2154459
1367	-146.897	-150.1935	3.296557	0.261571	0.738429	0.005683061	0.0142265	0.7384289	0.2615711	0.3412103
1368	-147.1579	-150.0849	2.92704	0.261571	0.738429	0.005729122	0.0142265	0.7384289	0.2615711	0.3781159
1369	-146.8295	-149.8465	3.016974	0.261571	0.738429	0.007142326	0.01180596	0.7384289	0.2615711	0.3701299
1370	-144.4353	-148.1301	3.694846	0.0330887	0.966911	0.007142326	0.01180596	0.9669113	0.03308873	0.3023426
1371	-145.5321	-150.7788	5.246708	0.0200544	0.979946	0.007548166	0.01180596	0.9799456	0.0200544	0.1467506
1372	-143.2192	-148.1806	4.961406	0.0175768	0.982423	0.005855837	0.0001753195	0.9824232	0.01757682	0.1886037
1373	-145.9332	-148.083	2.149828	0.0175768	0.982423	0.009856461	0.00468486	0.9824232	0.01757682	0.4612514
1374	-146.4147	-150.6875	4.272798	0.0317391	0.968261	0.003055971	0.00468486	0.9682609	0.03173909	0.2557549
1375	-144.9926	-149.2577	4.265023	0.0303886	0.969611	0.003833536	0.00468486	0.9696114	0.0303886	0.2557549
1376	-143.6297	-147.9347	4.305018	0.0303886	0.969611	0.007911066	0.00468486	0.9696114	0.0303886	0.2476778
1377	-145.4275	-149.3365	3.908982	0.0303886	0.969611	0.007715754	0.02005285	0.9696114	0.0303886	0.2721087
1378	-147.2256	-149.1693	1.943774	0.0303886	0.969611	0.00909747	0.02005285	0.9696114	0.0303886	0.4672478
1379	-147.6226	-152.1774	4.554865	0.0573285	0.942671	0.009294261	0.0311867	0.9426715	0.05732855	0.1948081
1380	-144.6771	-147.498	2.820948	0.0573285	0.942671	0.004952213	0.003853831	0.9426715	0.05732855	0.3998747
1381	-144.5798	-149.1561	4.576227	0.209199	0.790801	0.006198889	0.001611678	0.7908014	0.2091986	0.2253423
1382	-146.468	-150.0062	3.53822	0.209199	0.790801	0.008931891	0.01074464	0.7908014	0.2091986	0.317277
1383	-146.8172	-151.8198	5.002536	0.280523	0.719477	0.00631919	0.01074464	0.7194774	0.2805226	0.1734581
1384	-146.182	-151.1753	4.993296	0.151362	0.848638	0.009215506	0.008772334	0.8486377	0.1513623	0.1734581
1385	-144.7633	-148.0965	3.333174	0.151362	0.848638	0.004891253	0.002264194	0.8486377	0.1513623	0.3503027
1386	-147.0192	-147.8175	0.7982499	0.151362	0.848638	0.006175168	0.005729068	0.8486377	0.1513623	0.5990463
1387	-147.3585	-150.9632	3.604718	0.315391	0.684609	0.006699898	0.01576178	0.6846091	0.3153909	0.3078421
1388	-146.7692	-149.5867	2.817433	0.269039	0.730961	0.006445845	0.009245107	0.7309613	0.2690387	0.3933413
1389	-146.1592	-148.4227	2.263508	0.167096	0.832904	0.006445845	0.009245107	0.8329036	0.1670964	0.4487338
1390	-146.8535	-149.9945	3.141073	0.245619	0.754381	0.00396942	0.004813018	0.7543815	0.2456185	0.3678858
1391	-146.0544	-149.1929	3.138494	0.245619	0.754381	0.007922514	0.001117794	0.7543815	0.2456185	0.3678858
1392	-145.2253	-149.4021	4.176829	0.186931	0.813069	0.008046662	0.006605988	0.8130688	0.1869312	0.25844
1393	-143.5957	-148.3219	4.726139	0.0999074	0.900093	0.005570776	0.001009344	0.9000926	0.09990742	0.2115815
1394	-143.3929	-146.8255	3.432587	0.0293714	0.970629	0.006970728	0.001009344	0.9706286	0.02937137	0.3395368
1395	-143.4623	-148.2273	4.764985	0.051912	0.948088	0.006474299	0.003106067	0.948088	0.051912	0.2046966
