gbifID	species	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	institutionCode	collectionCode	catalogNumber	recordNumber	recordedBy	CHELSA_01	CHELSA_02	CHELSA_03	CHELSA_04	CHELSA_05	CHELSA_06	CHELSA_07	CHELSA_08	CHELSA_09	CHELSA_10	CHELSA_11	CHELSA_12	CHELSA_13	CHELSA_14	CHELSA_15	CHELSA_16	CHELSA_17	CHELSA_18	CHELSA_19	MODCF_CloudForestPrediction	MODCF_interannual	MODCF_intraannual	MODCF_meanannual	MODCF_monthlymean_01	MODCF_monthlymean_02	MODCF_monthlymean_03	MODCF_monthlymean_04	MODCF_monthlymean_05	MODCF_monthlymean_06	MODCF_monthlymean_07	MODCF_monthlymean_08	MODCF_monthlymean_09	MODCF_monthlymean_10	MODCF_monthlymean_11	MODCF_monthlymean_12	MODCF_seasonalityconcentration	MODCF_seasonality_theta	MODCF_spatialSD_1deg	elevation	slope
1259440874	lautum	16.541111	-92.521944	NA	1972	MO	MO	2155568	Breedlove 26156	Dennis E. Breedlove	182.61557	80	564.09613	1448.807739	252.61557	111.16362	141.45195	190.61557	163.61557	200.61557	158.61557	1104.893555	228.644165	10.548054	88	632.48053	32.644161	240.83638	39.096107	0.001234	1013.087097	1340.805176	7140.329102	6200.719238	5465.098145	5559.808594	6028.4375	7405.095215	9046.787109	8477.251953	8369.775391	8694.119141	8034.23877	6593.915527	5805.32666	120.268326	2319.469238	896.641846	1628.54834	24.502037
1259440488	lautum	16.504722	-92.486111	NA	1976	MO	MO	2155197	Breedlove 41829	Dennis E. Breedlove	177.133926	80	565.216492	1426.133911	247.133926	106.133919	141	185.350433	159.133926	194.350433	153.350433	1111.763428	231.866074	10.21652	87.783478	638.165222	31.649561	244.51564	38.649559	0.001675	953.2323	1918.976074	7459.395508	5457.231445	4881.353027	5195.562012	5934.720703	8591	9481.464844	9357.907227	9290.163086	9345.279297	9155.207031	7256.814941	5567.344727	167.906921	2330.929932	1215.116089	1731.249878	19.550472
1259440093	lautum	16.73	-92.62	NA	1986	MO	MO	2154845	Mendez Giron 9178	Alonso Mendez Giron	145.545532	79	569	1503.151489	212.697021	74.545525	139	154.697021	124.697021	162.697021	120.697021	1098.575317	213.454468	16	79.848511	603.060425	50.151489	228.757462	59.454472	0.000902	953.2323	1918.976074	7459.395508	5457.231445	4881.353027	5195.562012	5934.720703	8591	9481.464844	9357.907227	9290.163086	9345.279297	9155.207031	7256.814941	5567.344727	167.906921	2330.929932	1215.116089	2202.310547	21.368546
1259439609	lautum	16.749444	-92.493055	NA	1981	MO	MO	2154398	Breedlove 51786	Dennis E. Breedlove	134.181534	78	571.409241	1500.924194	201.181534	63.756626	137	144.181534	113.756622	150.879166	109.181534	1696.382202	308.28299	29.575092	74.302361	866.03418	93.891136	368.023926	113.920494	7.20E-05	927.726074	1890.885376	7524.528809	5584.318848	4760.949219	5446.236328	5840.654785	8319.125977	9307.15918	9516.625	9361.051758	9472.140625	9199.829102	7650.320312	5834.161621	165	2372.146729	1240.051025	2438.278564	5.381714
1146738230	lautum	16.517774	-92.474676	NA	2015	YPM	YU	NA	3105	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	170.839203	80	566.343506	1425.764893	240.839203	99.839195	141	179.156128	152.388062	188.156128	147.048508	1172.328979	244.304886	11.790688	86.209312	670.780457	36.372063	257.890228	44.26445	0.00111	957.819641	1672.924683	7738.180176	5969.810547	5581.995605	6123.287598	6128.328613	8881.550781	9698.954102	9397.374023	9263.039062	9462.660156	9058.844727	7111.001953	6183.881348	139.872147	2296.924561	1023.616455	1783.608032	10.114907
1146738227	lautum	16.517774	-92.474676	50	2015	YPM	YU	NA	3104	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	170.839203	80	566.343506	1425.764893	240.839203	99.839195	141	179.156128	152.388062	188.156128	147.048508	1172.328979	244.304886	11.790688	86.209312	670.780457	36.372063	257.890228	44.26445	0.00111	957.819641	1672.924683	7738.180176	5969.810547	5581.995605	6123.287598	6128.328613	8881.550781	9698.954102	9397.374023	9263.039062	9462.660156	9058.844727	7111.001953	6183.881348	139.872147	2296.924561	1023.616455	1783.608032	10.114907
1146738226	lautum	16.51086	-92.477905	NA	2015	YPM	YU	NA	3106	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	173.212921	80	566	1425.361206	243.212921	102.212921	141	182.212921	155.212921	191.212921	150.212921	1144.741577	238.935394	11	87	656.231995	34	251.574158	41.787079	0.001332	986.401855	1303.869751	7188.660156	5997.69043	5772.307617	5659.113281	6338.556641	8187.328613	9065.933594	8428.463867	8162.435547	8557.735352	7949.814941	6418.739746	5730.583008	115.441505	2222.64917	907.247192	1778.773926	7.396602
1146731533	lautum	16.76847	-92.73549	150	2015	YPM	YU	NA	3067	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Erika Edwards, Ivalu Cacho"	146.411758	79	567.263428	1522.864868	213.592941	74.592949	139	155.964584	125.592949	163.493988	121.411758	1162.979126	225.806976	16.18119	81.81881	643.335327	51.089703	234.091248	60.181961	0.001433	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.523193	10.076221
1146731520	lautum	16.759585	-92.681312	NA	2015	YPM	YU	NA	3081	"Sweeney, P. W., Michael Donoghue, Deren Eaton, Ivalu Cacho"	142.677872	79	569.205139	1514.53418	209.677872	71.251892	138.890549	152.677872	121.730232	159.677872	117.677872	1333.516235	264.082184	17.797668	81.986221	701.24231	56.393005	282.007385	67.450104	0.000642	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2248.872559	7.412263
1056418987	lautum	16.530664	-92.2635	NA	1864	NHMUK	BOT	NA	517	Auguste Boniface Ghiesbreght	124.747299	78	575	1408.120972	191.747299	55.747303	136	134.747299	105.747299	140.747299	101.747299	1573.42981	295.736511	26.747303	73.62635	820.088562	85.241905	351.61557	107.615555	0.000899	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2604.992676	10.184221
NA	lautum	16.7685	-92.73549	150	2015	YPM	YU.101640	6967	3065	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	0.001368	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.032959	10.070582
NA	lautum	16.7685	-92.73549	150	2015	YPM	YU.101641	6968	3066	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	0.001368	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.032959	10.070582
NA	lautum	16.7685	-92.73549	150	2015	YPM	YU.101642	6969	3067	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	0.001368	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.032959	10.070582
NA	lautum	16.7685	-92.73549	150	2015	YPM	YU.101644	6971	3069	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	0.001368	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.032959	10.070582
NA	lautum	16.7685	-92.73549	150	2015	YPM	YU.101645	6972	3070	Patrick W. Sweeney	146.424622	79	567.264648	1522.904663	213.605804	74.605804	139	155.982956	125.605804	163.508072	121.424629	1162.714722	225.742111	16.181181	81.818817	643.166443	51.082947	234.044083	60.161751	0.001368	957.853455	1672.86377	7738.146484	5969.208496	5583.158691	6124.058594	6127.51709	8882.084961	9698.738281	9396.779297	9263.518555	9461.936523	9059.885742	7108.939453	6184.503418	139.858627	2296.86377	1023.575867	2146.032959	10.070582
NA	lautum	16.7596	-92.681312	0	2015	YPM	YU.101655	6977	3081	Patrick W. Sweeney	142.695023	79	569.198792	1514.565063	209.695023	71.266052	138.890533	152.695023	121.747757	159.695023	117.69503	1333.021729	263.979828	17.793949	81.979858	700.973938	56.381847	281.915527	67.438583	0.00147	927.825256	1890.795288	7523.84375	5583.939941	4761.066406	5445.163574	5843.214844	8322.371094	9306.969727	9515.542969	9359.519531	9471.463867	9198.27832	7647.11084	5829.726074	165	2371.632812	1239.933838	2248.80835	7.406002
NA	lautum	16.5178	-92.474676	50	2015	YPM	YU.101678	6987	3104	Patrick W. Sweeney	170.849075	80	566.337646	1425.81958	240.849075	99.849068	141	179.166016	152.401932	188.166016	147.056549	1172.213013	244.284882	11.792525	86.207474	670.724426	36.377575	257.862213	44.268108	0.001395	1008.615417	1354.791138	7096.943359	6172.560547	5507.042969	5511.250488	5875.624512	7585.327637	9113.219727	8423.163086	8221.328125	8661.338867	7888.546875	6549.130371	5655.186035	120.802208	2297.406494	861.615417	1783.397583	10.083965
NA	lautum	16.5178	-92.474676	0	2015	YPM	YU.101679	6988	3105	Patrick W. Sweeney	170.849075	80	566.337646	1425.81958	240.849075	99.849068	141	179.166016	152.401932	188.166016	147.056549	1172.213013	244.284882	11.792525	86.207474	670.724426	36.377575	257.862213	44.268108	0.001395	1008.615417	1354.791138	7096.943359	6172.560547	5507.042969	5511.250488	5875.624512	7585.327637	9113.219727	8423.163086	8221.328125	8661.338867	7888.546875	6549.130371	5655.186035	120.802208	2297.406494	861.615417	1783.397583	10.083965
NA	lautum	16.5109	-92.477905	0	2015	YPM	YU.101680	6989	3106	Patrick W. Sweeney	173.203949	80	566	1425.388184	243.203949	102.203949	141	182.203949	155.203949	191.203949	150.203949	1144.921021	238.98024	11	87	656.348633	34	251.592102	41.796051	0.00147	1153.243652	2190.278809	5268.679199	3008.009277	2797.916992	3528.018555	4142.254883	6445.20752	8083.914551	7271.925293	7319.692871	8163.421387	6280.046387	3709.503174	2473.553467	269.611511	2209.411377	955.101807	1779.023071	7.331102
NA	lautum	16.7574	-92.4469	0	2016	YPM	YU.254695	6995	3189	Patrick W. Sweeney	140.602402	78	570.099426	1508.801147	207.502991	70.602402	137	150.602402	119.602402	157.602402	115.602402	1728.069458	308.497009	32.198799	71.900597	872.584412	102.695801	374.795197	125.894608	0.00147	964.195862	2614.941406	5772.940918	3147.634277	2839.146973	3805.187012	3887.447266	6578.623047	8698.274414	8757.019531	8966.487305	8892.018555	6991.197266	4053.956543	2653.559814	298.585419	2250.527588	1241.268188	2286.491699	8.624645
NA	lautum	16.7577	-92.63526	0	2016	YPM	YU.254697	6997	3191	Patrick W. Sweeney	148.055054	79	567.290771	1518.345825	215.982376	77.055061	138.927307	158.055054	127.982368	165.982376	123.055061	1115.486816	214.8172	16.072687	81	596.343628	50.290752	236.889877	59.436127	0.00147	1057	2062	6570	4502	3912	4394	5182	6248	8507	9032	9002	9372	7866	6009	4808	210	2369	1013	2259.281494	21.597607
NA	jucundum	16.74688	-92.68715	NA	NA	NA	huit_high_climate station		NA	Morgan K. Moeglein	127	79	573	1497	194	56	138	137	107	144	102	1631	313	22	82	874	69	335	81	4.20E-05	872	1770	7625	5853	4977	6295	6183	7987	9493	9820	9802	9567	8365	7199	5959	155	2306	944	2591.387695	18.337885
NA	jucundum	16.754449	-92.681774	NA	NA	NA	huit_mid_climate_station		NA	Morgan K. Moeglein	139.547928	79	570.207458	1509.340454	206.547928	68.54792	138.792557	149.547928	118.54792	156.547928	114.54792	1415.477905	280.111603	18.622318	82.792557	746.105896	58.866955	296.941345	70.074394	4.20E-05	959.113037	2093.741699	6828.79541	4859.714844	4036.179932	4652.589355	5073.266113	7335.840332	8905.954102	9326.869141	9373.691406	9361.806641	7921.538086	6058.395508	5040.047852	204.495438	2330.168945	1176.843506	2365.861572	16.899446
NA	lautum	16.75768	-92.63529	NA	NA	NA	moxviqil_climate station		NA	Morgan K. Moeglein	148.113525	79	567.272766	1518.38623	216.045334	77.113525	138.931808	158.113525	128.045334	166.045334	123.113525	1115.02356	214.704758	16.06819	81	596.13678	50.272762	236.772949	59.409142	4.20E-05	1102.212646	1663.541138	7153.178711	6127.327637	5382.531738	5786.276855	5640.393066	6837.15625	8975.573242	9583.30957	9258.525391	9012.714844	7681.551758	6392.235352	5161.382324	148.471405	2304.993652	1017.118652	2256.433594	21.91
NA	lautum	16.509346	-92.478026	NA	NA	NA	teopisca_climate_station		NA	Morgan K. Moeglein	173.552551	80	566	1424.342407	243.552551	102.552544	141	182.552551	155.552551	191.552551	150.552551	1137.949097	237.237259	11	87	651.816895	34	250.894913	41.447453	0.001051	1194.457886	1147.250488	6295.646484	5757.352539	4894.699219	5480.519531	5334.689453	5982.758301	7667.554199	7892.008789	7333.492188	8004.790527	6487.979492	5669.758789	5042.410645	112.409958	2305.878662	1004.746155	1774.634521	7.035892
NA	hartwegii	16.87804	-92.46747	NA	NA	NA	pocolum_climate_station		NA	Morgan K. Moeglein	186.052673	77	557.973633	1604.105347	254.052673	115.079018	139	196.052673	178.052673	204.079025	159.079025	1757.207886	317.631226	43.97366	63.97366	889.656677	133.894638	331.446869	178.920975	0.001341	1164.710327	1158.921997	6222.351562	5749.900391	4891.694336	5434.563477	5092.096191	5642.03125	7450.205566	7970.964844	7479.998535	7692.186523	6746.516602	5454.906738	5062.918457	113.763229	2346.118408	979.881592	1533.58374	7.691604
